Id,Name,Label,Description,LicenseId,IsCustom,IsOwnedByProfile,ProfileId,Profile.Name,NamespacePrefix,Type,HasActivationRequired,PermissionSetGroupId,CreatedDate,LastModifiedDate
0PS0B000000b83qWAA,Ability_to_edit_Work_Order_Status,Ability to edit Work Order Status,,,true,false,,,,Regular,false,,2018-12-20T21:12:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007CvhOAE,Able_to_Edit_Sales_Tax,Able to Edit Sales Tax,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-05-06T14:15:29.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004jJWOAY,CopilotSalesforceUser,Access Agentforce Default Agent,Gives users access to the default Agentforce agent in Salesforce.,0PLRo0000003P1tOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000000HiQHGA0,Access_Drag_and_Drop_Content_Builder,Access Drag-and-Drop Content Builder,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2021-12-20T18:08:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000EcwfOAC,Scheduling_Console_User,Access Scheduling Console Phased Rollout,Give users access to Scheduling Console as part of a phased rollout.,0PLRo0000001V6dOAE,false,false,,,force,Standard,false,,2024-05-15T04:04:40.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000001ZVBOA2,Access_to_Account_Quality_fields,Access to Account Quality fields,,,true,false,,,,Regular,false,,2024-03-11T10:48:47.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HgSQGA0,Access_to_Product_Repair_Pricing,Access to Product & Repair Pricing,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2021-08-11T19:12:47.000+0000,2025-12-22T19:59:13.000+0000
0PS5b000000HmB8GAK,Access_to_UK_Fields,Access to UK Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-07-11T10:57:42.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6VCWAY,Access_to_accounting_info,Access to accounting info,,,true,false,,,,Regular,false,,2018-05-10T16:19:17.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6VHWAY,Access_to_all_price_fields_on_Product_Page,Access to all price fields and product notes on Product Page,,,true,false,,,,Regular,false,,2018-05-11T15:19:09.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b8FIWAY,Access_to_harvest_work_orders,Access to harvest work orders,,,true,false,,,,Regular,false,,2019-02-19T04:30:46.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000vMqVWAU,Access_to_probe_repair_opps,Access to probe repair opps,for sales user profiles that don't already have access,,true,false,,,,Regular,false,,2021-05-26T15:53:52.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6U4WAI,Access_to_purchasing_fields_but_not_creating_opps,Access to purchasing fields but not creating opps,,,true,false,,,,Regular,false,,2018-05-08T15:16:49.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000ENpZOAW,Account_FLS_Edit_Payment_Terms,Account - FLS - Edit - Payment Terms,,,true,false,,,,Regular,false,,2026-05-29T15:47:57.000+0000,2026-05-29T15:48:26.000+0000
0PS0B0000009LJ4WAM,Pardot_Connector_User,Account Engagement Connector User,,100U0000000Hb0mIAC,true,false,,,pi,Regular,false,,2016-09-14T19:31:20.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b7y7WAA,Pardot_Integration_User,Account Engagement Integration User,,,true,false,,,pi,Regular,false,,2018-12-12T02:02:11.000+0000,2025-05-30T21:01:41.000+0000
0PS0B0000009LJ3WAM,Pardot,Account Engagement Package,Grants access to Account Engagement data via the managed package.,,true,false,,,pi,Regular,false,,2016-09-14T19:31:20.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DhLfGAK,AccountEngagementUser,Account Engagement User,Gives the user access to the Account Engagement app and related marketing features.,0PL5b000000PSkzGAG,false,false,,,force,Standard,false,,2022-10-20T02:41:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000009Fo3OAE,ActorCASCPermSet,ActorCASCPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000zpzaWAA,Add_Asset_Page,Add Asset Page,Allows users to harvest parts.,,true,false,,,,Regular,false,,2020-11-03T01:10:12.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SmrWAE,Add_Product_Page,Add Product Page,,,true,false,,,,Regular,false,,2019-06-25T22:02:31.000+0000,2025-07-07T19:13:12.000+0000
0PSRo00000079jJOAQ,AdvancedCsvDataImport,Advanced CSV Data Import,Gives access to advanced CSV file import features.,0PLRo00000064tlOAA,false,false,,,force,Standard,false,,2025-04-28T19:41:31.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004jJVOAY,CopilotSalesforceAdmin,Agentforce Default Admin,"Allows users to build and manage in-org copilots. Also grants org-wide access to all agents, including managing, activating, and deactivating agents, customizing subagents and actions, and monitoring agent activity.",0PLRo0000003P1tOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000BmPVOA0,AncCrmIntegrationUser,Agentic Near Core CRM,Allows the integration user to use crm features,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000BmPWOA0,AncMarketingIntegrationUser,Agentic Near Core Marketing,Allows the integration user to use marketing features,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000BmPXOA0,AncPersonalizationIntegrationUser,Agentic Near Core Personalization,Allows the integration user to use personalization features,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000BmPYOA0,AncProvisioningIntegrationUser,Agentic Near Core Provisioning,Allows the integration user to manage connections between tenants,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000001V1tdGAC,All_Account_Fields,All Account Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-05-16T21:23:13.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtS1WAK,All_RMA_Fields,All RMA Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-08-14T18:46:50.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpgPWAQ,All_Record_Types,All Record Types,Used for new sales processes.,,true,false,,,,Regular,false,,2020-09-22T17:23:47.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SklWAE,AnalyticsViewOnlyUser,Analytics View Only User,User permissions for View-only licensed apps.,0PL4O000000GqLdWAK,false,false,,,force,Standard,false,,2019-06-18T16:21:29.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000005KKfOAM,Approval_Access,Approval Access,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2024-12-11T20:47:41.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WsQWAU,Approval_Form_Guest_Access,Approval Form Guest Access,Grants access to the public guest users for the Approval Form site.,,true,false,,,,Regular,false,,2021-02-10T08:29:21.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtJsWAK,ApprovalForm_access,ApprovalForm access,This Permission Set grants access to be able to use the Approval Form. It is used for Public Users so be careful,,true,false,,,,Regular,false,,2019-07-29T01:00:57.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WoOWAU,Asset_Cost,Asset Cost,,,true,false,,,,Regular,false,,2021-01-28T16:22:41.000+0000,2026-05-18T15:55:31.000+0000
0PSRo000000FMppOAG,Asset_Read_and_View_ALL,Asset Read and View ALL,Read and view all for asset (ProductItem__c),,true,false,,,,Regular,false,,2026-06-24T15:08:46.000+0000,2026-06-24T15:09:36.000+0000
0PSRo0000008R4fOAE,Asset_Reserved_Checkbox,Asset Reserved Checkbox,,,true,false,,,,Regular,false,,2025-08-04T20:27:53.000+0000,2025-08-04T20:28:53.000+0000
0PSRo0000009ijNOAQ,Asset_Tube_Count_Edit,Asset Tube Count - Edit,,,true,false,,,,Regular,false,,2025-10-20T16:04:16.000+0000,2025-12-22T20:45:39.000+0000
0PSRo000000FMcvOAG,Asset_and_Product_Analytics_Modify_All,Asset and Product Analytics Modify All,"Only used for Ops team to be able update WOLI, OLI, Assets and Product Analytics",,true,false,,,,Regular,false,,2026-06-24T14:12:15.000+0000,2026-06-24T17:04:42.000+0000
0PSRo000000ENBFOA4,Asset2_FLS_Edit_Current_Location,Asset2 - FLS - Edit - Current Location,,,true,false,,,,Regular,false,,2026-05-28T13:52:04.000+0000,2026-05-28T14:33:02.000+0000
0PSRo000000D1XlOAK,Asset2_Field_Level_Security_Edit_Repair_Checkboxes,Asset2 - Field-Level Security - Edit - Repair Checkboxes,"Edit access for the following fields:
- Cosmetically unable to further Improve
- Functionally unable to further improve
- Approved cosmetic repais optimized
- Approved Repairs
- Approved functional repairs optimized",100U0000000Hb0mIAC,true,false,,,,Regular,false,,2026-04-07T10:42:38.000+0000,2026-04-07T10:44:29.000+0000
0PS4O000000zpzzWAA,Asset2_Review_Status,Asset2- Review Status,Access for Riley on Harvesting Systems,,true,false,,,,Regular,false,,2020-11-03T19:44:50.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHNOA2,AutomatedActionsUser,Automated Actions User,Lets users access Automated Actions.,0PLRo0000006lCLOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000zpShWAI,B2BMarketingAnalytics,B2B Marketing Analytics,Access to B2B Marketing Analytics,0PL4O000000TRcsWAG,false,false,,,force,Standard,false,,2020-09-08T21:01:12.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000WtT4WAK,B2B_Marketing_Automation_App,B2B Marketing Automation App,,,true,false,,,,Regular,false,,2019-08-23T13:24:55.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008q7tOAA,Backup_Permissions,Backup Permissions,Adds permissions for Backup service account that have otherwise been excluded.,,true,false,,,,Regular,false,,2025-09-15T12:37:35.000+0000,2025-09-15T12:58:04.000+0000
0PSRo00000079jKOAQ,SimpleCsvDataImport,Basic CSV Data Import,Gives access to import a CSV File.,0PLRo00000064tmOAA,false,false,,,force,Standard,false,,2025-04-28T19:41:31.000+0000,2026-08-15T06:02:59.000+0000
0PS4O0000009WhXWAU,Big_Iron_Opportunity_Type,Big Iron Opportunity Type,,,true,false,,,,Regular,false,,2021-01-08T14:46:54.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtTnWAK,Branded_Tracking,Branded Tracking,,,true,false,,,zkmulti,Regular,false,,2019-08-28T21:03:15.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHTOA2,EinsteinSalesBots,Buyer Assistant Admin,Lets the admin manage messaging experiences and assign users to features.,0PLRo0000006lCUOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000D0lNOAS,C2CAiWorkbenchPlatformMetabolismServicePermSet,C2CAiWorkbenchPlatformMetabolismServicePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000BmPZOA0,C2CAnalyticsStoragePermSet,C2CAnalyticsStoragePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000009Fo4OAE,C2CCapstonePermSet,C2CCapstonePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000GZTFOA4,C2CDataDetectMetabolismIntegrationUser,C2CDataDetectMetabolismIntegrationUser,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000BmPaOAK,C2CE360EmailPermSet,C2CE360EmailPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000D9ofOAC,C2CMcpServicePermSet,C2CMcpServicePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000001QDjkGAG,HighScaleFlowC2CPermSet,C360 High Scale Flow Integration User,Allows integration user to access features specific to C360 High Scale Flow.,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000000HitiGAC,CMS_Content_Types,CMS Content Types,,,true,false,,,sflabs_cms_ct,Regular,false,,2022-01-28T18:06:02.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHbOAM,SalesCloudUnlimitedAnalyticsAdminIncluded,CRM Analytics Template Administration Included,View and manage CRM Analytics for Sales Cloud.,0PLRo0000006lCTOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS0B000000b5wlWAA,CRMUserPsl,CRM User,Denotes that the user is a Sales Cloud or Service Cloud user.,0PLU0000000Cdg4OAC,false,false,,,force,Standard,false,,2016-05-07T20:10:06.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000001V2FUGA0,Calibration_Access,Calibration Access,,,true,false,,,,Regular,false,,2023-06-08T10:22:29.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000EG05OAG,Case_FLS_Edit_Case_Owner,Case - FLS - Edit - Case Owner,,,true,false,,,,Regular,false,,2026-05-18T14:17:19.000+0000,2026-05-18T14:18:18.000+0000
0PSRo0000004PZJOA2,Case_Solving_Access,Case Solving Access,,,true,false,,,,Regular,false,,2024-10-09T08:44:23.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HlmXGAS,Certain_Asset_Fields,Certain Asset Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-06-16T09:08:15.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000OaONWA0,Change_Account_Owner,Change Account Owner,Grants permission to change the account owner of an account that's not theirs.,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-04-25T02:54:13.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DgrkGAC,Change_Asset_Ownership,Change Asset Ownership,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-09-30T15:47:22.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000Wu5hWAC,Change_Capacitance,Change Capacitance/Sensitivity,"Permission Set for Bill, Arin and Kyle to edit capacitance and sensitivity fields on the product object.",,true,false,,,,Regular,false,,2020-01-31T18:37:48.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007MbhOAE,Change_Functional_and_Cosmetic_Ratings_on_Ultrasound_Probe_and_System_Assets,Change Functional and Cosmetic Ratings on Ultrasound Probe and System Assets,This is to enable users to manually adjust the Functional Rating and Cosmetic Rating found on Assets. This has specifically been requested to enable the UK Ultrasound Workshop to give more accurate ratings.,,true,false,,,,Regular,false,,2025-05-29T10:33:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo00000082RFOAY,Change_Invoice_Number_on_Opp,Change Invoice Number on Opp,Controlled field.  Permission can only be granted by CFO.,,true,false,,,,Regular,false,,2025-06-20T18:15:51.000+0000,2025-06-20T18:18:00.000+0000
0PS5b000000HnRMGA0,Change_Log,Change Log,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-09-20T18:47:02.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008wMzOAI,Change_Opp_Once_Synced,Change Opp Once Synced,,,true,false,,,,Regular,false,,2025-09-25T12:35:05.000+0000,2025-09-25T12:35:05.000+0000
0PS5b000000HlKOGA0,Change_Opportunity_Owner,Change Opportunity Owner,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-05-17T11:11:29.000+0000,2026-04-13T20:52:34.000+0000
0PS4O000000vMY8WAM,Change_RMA_action,Change RMA action,Change RMA action to get ready for approval.,,true,false,,,,Regular,false,,2021-04-09T17:53:19.000+0000,2026-01-21T19:13:04.000+0000
0PS4O000000WtRwWAK,Change_Record_Type,Change Record Type RMA,,,true,false,,,,Regular,false,,2019-08-14T18:35:57.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000vMaYWAU,Change_opportunity_record_type_field_on_Asset_page,Change opportunity record type field on Asset page,,,true,false,,,,Regular,false,,2021-04-15T19:55:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000006udpOAA,ChannelPartnerInventoryReadOnlyPsl,Channel Inventory Read-Only Access,Gives users read-only access to Channel Inventory features.,0PLRo0000005ptBOAQ,false,false,,,force,Standard,false,,2025-04-12T13:14:49.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000zpNhWAI,Chargent_Admin_Base,Chargent Admin (Base),,,true,false,,,ChargentBase,Regular,false,,2020-08-24T16:22:46.000+0000,2026-07-07T22:16:28.000+0000
0PS4O000000zpNmWAI,Chargent_Admin_Orders,Chargent Admin (Orders),,100U0000000Hb0mIAC,true,false,,,ChargentOrders,Regular,false,,2020-08-24T16:29:23.000+0000,2026-07-07T22:27:23.000+0000
0PSRo0000002mGiOAI,Chargent_Admin_User,Chargent Admin User,,,true,false,,,ChargentOrders,Group,false,0PGRo00000005KfOAI,2024-05-31T15:07:27.000+0000,2026-07-07T22:30:01.000+0000
0PSRo0000002mGjOAI,Chargent_Community_User,Chargent Community User,,,true,false,,,ChargentOrders,Group,false,0PGRo00000005KgOAI,2024-05-31T15:07:29.000+0000,2026-07-07T22:30:17.000+0000
0PSRo0000002mGfOAI,Chargent_Create_Orders,Chargent Create Orders,Allows users to create Chargent Order records.,,true,false,,,ChargentOrders,Regular,false,,2024-05-31T15:07:25.000+0000,2025-11-04T23:27:50.000+0000
0PSRo0000002mDROAY,Chargent_Create_Payment_Methods,Chargent Create Payment Methods,"Allows users to create Chargent Log, Chargent Payment Method, and Chargent Token records.",,true,false,,,ChargentBase,Regular,false,,2024-05-31T15:01:19.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mDSOAY,Chargent_Delete_Payment_Methods,Chargent Delete Payment Methods,"Allows users to delete Chargent Log, Chargent Payment Method, and Chargent Token records.",,true,false,,,ChargentBase,Regular,false,,2024-05-31T15:01:20.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mGgOAI,Chargent_Edit_Orders,Chargent Edit Orders,Allows users to edit Chargent Order records.,,true,false,,,ChargentOrders,Regular,false,,2024-05-31T15:07:26.000+0000,2025-11-04T23:27:51.000+0000
0PSRo0000002mDTOAY,Chargent_Edit_Payment_Methods,Chargent Edit Payment Methods,"Allows users to edit Chargent Log, Chargent Payment Method, and Chargent Token records.",,true,false,,,ChargentBase,Regular,false,,2024-05-31T15:01:20.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mGkOAI,Chargent_Guest_User,Chargent Guest User,,,true,false,,,ChargentOrders,Group,false,0PGRo00000005KhOAI,2024-05-31T15:07:31.000+0000,2026-07-07T22:30:08.000+0000
0PS4O0000009WqPWAU,ChargentAnyObj_Payment_Console,Chargent Payment Console,,,true,false,,,ChargentAnyObj,Regular,false,,2021-02-02T22:03:29.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mGhOAI,Chargent_Payment_Methods_Use_Pay_Forms,Chargent Payment Methods Use Pay Forms,Allows users to load and use Chargent payment forms.,,true,false,,,ChargentOrders,Regular,false,,2024-05-31T15:07:26.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WqQWAU,ChargentAnyObj_Payment_Request,Chargent Payment Request,,,true,false,,,ChargentAnyObj,Regular,false,,2021-02-02T22:03:30.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mDUOAY,Chargent_Read_Gateways,Chargent Read Gateways,Allows users to read Gateway records.,,true,false,,,ChargentBase,Regular,false,,2024-05-31T15:01:20.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002mGlOAI,Chargent_Standard_User,Chargent Standard User,,,true,false,,,ChargentOrders,Group,false,0PGRo00000005KiOAI,2024-05-31T15:07:32.000+0000,2026-07-07T22:29:55.000+0000
0PS5b000000DhA3GAK,Chargent_Terminal_Admin,Chargent Terminal Admin,,,true,false,,,cterminal,Regular,false,,2022-10-13T13:36:20.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DhA4GAK,Chargent_Terminal_Unlinked_Payments,Chargent Terminal Unlinked Payments,Adds ability for a Chargent Terminal User to reconcile unlinked Chargent Terminal Payment matching them up with the related Salesforce Objects. This is not needed for those with the Chargent Terminal Admin Profile,,true,false,,,cterminal,Regular,false,,2022-10-13T13:36:22.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DhA5GAK,Chargent_Terminal_User,Chargent Terminal User,,,true,false,,,cterminal,Regular,false,,2022-10-13T13:36:22.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpNiWAI,Chargent_User_Base,Chargent User (Base),,,true,false,,,ChargentBase,Regular,false,,2020-08-24T16:22:47.000+0000,2026-07-07T22:16:29.000+0000
0PS4O000000zpNnWAI,Chargent_User_Orders,Chargent User (Orders),,100U0000000Hb0mIAC,true,false,,,ChargentOrders,Regular,false,,2020-08-24T16:29:24.000+0000,2026-07-07T22:27:24.000+0000
0PSRo000000FknJOAS,Chargent_View_All_Modify_All_Payment_Methods,Chargent View All Modify All Payment Methods,"Allows users to modify All the Chargent Log, Chargent Payment Method, and Chargent Token records.",,true,false,,,ChargentBase,Regular,false,,2026-07-07T22:16:31.000+0000,2026-07-07T22:16:31.000+0000
0PSRo0000009qx3OAA,Chargent_Waive_Surcharge,Chargent Waive Surcharge,Allows users to waive surcharge fees.,,true,false,,,ChargentOrders,Regular,false,,2025-11-04T23:27:53.000+0000,2025-11-04T23:27:53.000+0000
0PSRo000000D0obOAC,sfdc_chatbot,Chatbot,Chatbot Permission Set,1000B0000009MtsQAE,true,false,,,sfdcInternalInt,Session,true,,2026-04-06T13:08:54.000+0000,2026-04-06T13:08:54.000+0000
0PS4O000000zpmhWAA,Check_repair_information,Check repair information,Used at the asset level for product repair section,,true,false,,,,Regular,false,,2020-10-13T13:16:53.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001V1BWGA0,Checked_by_PM_checkbox,Checked by PM checkbox,,,true,false,,,,Regular,false,,2023-04-04T13:58:58.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000A1CXOA0,Clone_This_User,Clone This User,To give permission to non-admins to Clone a User,,true,false,,,ctu,Regular,false,,2025-11-20T18:02:32.000+0000,2025-11-20T18:02:32.000+0000
0PS5b000001QDjlGAG,CodeBuilderUserPsl,Code Builder User,Enables the user to create and access Code Builder environments.,0PL5b0000010x5nGAA,false,false,,,force,Standard,false,,2023-10-14T05:06:00.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000005NdVOAU,Cold_Storage_Invoicing,Cold Storage - Invoicing,,,true,false,,,,Regular,false,,2024-12-19T03:20:17.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000005NbtOAE,Cold_Storage_Warehouse_Reps,Cold Storage - Warehouse Reps,,,true,false,,,,Regular,false,,2024-12-19T03:16:54.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HmbGGAS,Colorful_Dashboards,Colorful Dashboards,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-08-18T16:11:27.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000FlZhOAK,CommandCenter,Command Center,Allows access to the Command Center app and its resources.,0PLRo000000BuTVOA0,false,false,,,force,Standard,false,,2026-07-07T22:36:47.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000E8ddOAC,Configuration_Access,Configuration Access,This is to provide access to view items such as Flows and Apex Triggers.,,true,false,,,,Regular,false,,2026-05-12T07:39:16.000+0000,2026-05-12T08:28:01.000+0000
0PS5b000000HlcXGAS,Confirmation_Number,Confirmation Number,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-06-08T12:47:04.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007YcrOAE,ConnectivityServiceCASCPermSet,ConnectivityServiceCASCPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000C1oMOAS,sfdc_nc_constraints_engine_deploy,Constraint Rules Engine Licenseless permission set,Create and manage constraint types and rules in Advanced Configurator.,1000B0000009MtsQAE,true,false,,,sfdcInternalInt,Session,true,,2026-02-21T05:47:30.000+0000,2026-02-21T05:47:30.000+0000
0PSRo0000004gWxOAI,ContextServiceAdminPsl,Context Service Admin,Enables the user to perform CRUD operations on context entities/objects.,0PLRo0000003MonOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004gWyOAI,ContextServiceRuntimePsl,Context Service Runtime,Enables the user to perform read operation on context entities/objects,0PLRo0000003MorOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000002WAHOA2,CallCoachingIntegrationUser,Conversation Insights Integration User,Allow an integration user to access Salesforce so third-party telephony providers can upload data to enable the use of Conversation Insights.,0PLRo0000001UyXOAU,false,false,,,force,Standard,false,,2024-05-15T02:57:26.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000002WAIOA2,CallCoachingStandardUserPsl,Conversation Insights for Sales,Lets users access Einstein Conversation Insights for Sales.,0PLRo0000001UyYOAU,false,false,,,force,Standard,false,,2024-05-15T02:57:26.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000002WAJOA2,StandardServiceECIUser,Conversation Insights for Service,Lets users access Einstein Conversation Insights for Service.,0PLRo0000001UyYOAU,false,false,,,force,Standard,false,,2024-05-15T02:57:26.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004jJZOAY,CopilotSalesforceAdminPSG,CopilotSalesforceAdminPSG,,,true,false,,,force,Group,false,0PGRo0000000DDNOA2,2024-10-18T01:45:50.000+0000,2026-04-07T07:01:28.000+0000
0PSRo0000004jJaOAI,CopilotSalesforceUserPSG,CopilotSalesforceUserPSG,,,true,false,,,force,Group,false,0PGRo0000000DDOOA2,2024-10-18T01:45:51.000+0000,2026-04-07T07:01:33.000+0000
0PSRo0000003LZNOA2,Cost_View,Cost View,,,true,false,,,,Regular,false,,2024-07-18T18:00:04.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HmZ0GAK,Create_Item_Receipts,Create Item Receipts,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-08-15T15:53:17.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HmS4GAK,Create_Products,Create Products,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-08-02T08:42:49.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtjbWAC,Create_Purchasing_Opps,Create Purchasing Opps,Create Purchasing Opps from Vendor Sourcing,,true,false,,,,Regular,false,,2019-11-07T18:55:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000BY3BOAW,Create_Refurb_Tests,Create Refurb Tests,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2026-02-08T20:50:43.000+0000,2026-02-08T20:52:30.000+0000
0PS4O000000WtRcWAK,Create_Warranty_Ops,Create Warranty Ops,,,true,false,,,,Regular,false,,2019-08-12T18:32:00.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001V20AGAS,Create_Work_Orders,Create Work Orders,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-05-23T14:15:46.000+0000,2025-12-22T20:48:15.000+0000
