Id,ParentId,SobjectType,PermissionsRead,PermissionsCreate,PermissionsEdit,PermissionsDelete,PermissionsViewAllRecords,PermissionsModifyAllRecords
1104O000009oCzxQAE,0PS4O000000OaNjWAK,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oCzyQAE,0PS4O000000OaNjWAK,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oCzzQAE,0PS4O000000OaNjWAK,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD00QAE,0PS4O000000OaNjWAK,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD01QAE,0PS4O000000OaNjWAK,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD02QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD03QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD04QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD05QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD06QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD07QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD08QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD09QAE,0PS0B000000icMyWAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0AQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0BQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0CQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0DQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0EQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0FQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0GQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0HQAU,0PS0B000000icDDWAY,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0IQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0JQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0KQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0LQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0MQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0NQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0OQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0PQAU,0PS0B000000icD8WAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0QQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0RQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0SQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0TQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0UQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0VQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0WQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0XQAU,0PS0B000000icD3WAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0YQAU,0PS0B000000icCtWAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0ZQAU,0PS0B000000icCtWAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0aQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0bQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0cQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0dQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0eQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0fQAE,0PS0B000000icCtWAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0gQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0hQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0iQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0jQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0kQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0lQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0mQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0nQAE,0PS0B000000icB2WAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0oQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0pQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0qQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0rQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD0sQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD0tQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD0uQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD0vQAE,0PS0B000000ic4uWAA,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD0wQAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD0xQAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD0yQAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD0zQAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD10QAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD11QAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD12QAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD13QAE,0PS0B000000b7VoWAI,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD14QAE,0PS0B000000b6NNWAY,AVA_SFCLOUD__AvaTaxCompany__c,true,false,false,false,false,false
1104O000009oD15QAE,0PS0B000000b6NNWAY,AVA_SFCLOUD__Countries__c,true,false,false,false,false,false
1104O000009oD18QAE,0PS0B000000b6NNWAY,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,false,false,false,false,false
1104O000009oD1CQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD1DQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD1EQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD1FQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD1GQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD1HQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD1IQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD1JQAU,0PS0B000000b5SRWAY,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD1KQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD1LQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD1MQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD1NQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD1OQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD1PQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD1QQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD1RQAU,0PS0B000000b4dnWAA,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD1SQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__AvaTaxCompany__c,true,true,true,true,false,false
1104O000009oD1TQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__Countries__c,true,true,true,true,false,false
1104O000009oD1UQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__Exposure_Zone__c,true,true,true,true,false,false
1104O000009oD1VQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,false,false
1104O000009oD1WQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__AvaTax_Tax_Code__c,true,true,true,true,false,false
1104O000009oD1XQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__Shipping_Code__c,true,true,true,true,false,false
1104O000009oD1YQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,false,false
1104O000009oD1ZQAU,0PS0B000000b4UMWAY,AVA_SFCLOUD__MultiCompanyMapping__c,true,true,true,true,false,false
1104O000009oD1cQAE,0PS0B000000b6FJWAY,Master_Draw__c,true,false,false,false,true,false
1104O000009oD1dQAE,0PS0B000000b6FJWAY,Service_Report__c,true,false,false,false,true,false
1104O000009oD1eQAE,0PS0B000000icD8WAI,Service_Report__c,true,true,true,false,true,false
1104O000009oD1fQAE,0PS0B000000icD8WAI,Master_Draw__c,true,false,true,false,true,false
1104O000009oD1gQAE,0PS0B000000icD8WAI,Invoice__c,true,true,true,false,true,false
1104O000009oD1hQAE,0PS0B000000b7VoWAI,Service_Report__c,true,true,true,false,true,false
1104O000009oD1iQAE,0PS0B000000b7VoWAI,Master_Draw__c,true,true,true,false,true,false
1104O000009oD1jQAE,0PS0B000000b7VoWAI,Invoice__c,true,true,true,false,true,false
1104O000009oD1kQAE,0PS0B000000icMyWAI,Master_Draw__c,true,false,true,false,true,false
1104O000009oD1lQAE,0PS0B000000icMyWAI,Invoice__c,true,false,false,false,true,false
1104O000009oD1mQAE,0PSU0000000OMREOA4,Service_Report__c,true,true,true,false,true,false
1104O000009oD1nQAE,0PSU0000000OMREOA4,Invoice__c,true,false,false,false,false,false
1104O000009oD21QAE,0PS0B000000b6FJWAY,Intacct_Location__c,true,false,false,false,true,false
1104O000009oD3sQAE,0PS4O0000009Wf2WAE,Item_Receipt__c,true,true,true,true,true,false
1104O000009oD3tQAE,0PS4O0000009Wf2WAE,Opportunity,true,false,true,false,false,false
1104O000009oD3uQAE,0PS4O0000009Wf2WAE,Inventory_Adjustment__c,true,false,true,true,true,true
1104O000009oD3vQAE,0PS4O0000009Wf2WAE,PO_Bill__c,true,true,true,true,true,false
1104O000009oD3xQAE,0PS4O0000009Wf2WAE,Purchasing_Return__c,true,true,true,true,false,false
1104O000009oEuYQAU,0PS4O0000009WiaWAE,RMA__c,true,false,true,true,true,true
1104O000009oEwnQAE,0PS0B000000b7VoWAI,ChargentOrders__ChargentOrder__c,true,true,true,true,true,true
1104O000009oEwsQAE,0PS0B000000b7VoWAI,ChargentOrders__Transaction__c,true,true,true,false,true,false
1104O000009oEwxQAE,0PS4O0000009WjOWAU,Loaner__c,true,false,false,false,false,false
1104O000009oEwyQAE,0PS4O0000009WjOWAU,Loaner_Asset__c,true,true,true,true,true,true
1104O000009oExHQAU,0PS4O000000WtYYWA0,Vendor_Sourcing__c,true,true,true,true,true,true
1104O000009oGbnQAE,0PS4O0000009WmcWAE,Credit_Memo__c,true,true,true,true,true,true
1104O000009oGbsQAE,0PS4O0000009WmhWAE,Credit_Memo__c,true,false,false,false,false,false
1104O000009oGcqQAE,0PS4O0000009Wn6WAE,Commission__c,true,true,true,false,true,false
1104O000009oIyVQAU,0PS0B000000b7VoWAI,ChargentOrders__Payment_Request__c,true,false,true,true,true,true
1104O000009oJ1AQAU,0PS0B000000icD8WAI,ChargentOrders__ChargentOrder__c,true,true,true,true,true,true
1104O000009oJ8oQAE,0PS0B000000b4c6WAA,Evaluation_Natalie__c,true,false,false,false,false,false
1104O000009oJ8tQAE,0PS0B000000b4c6WAA,RMA__c,true,false,false,false,false,false
1104O000009oJ98QAE,0PS0B000000b4c1WAA,Evaluation_Natalie__c,true,true,false,false,false,false
1104O000009oJ9DQAU,0PS0B000000b4c1WAA,RMA__c,true,false,false,false,false,false
1104O000009oJ9IQAU,0PS0B000000b4c1WAA,Account,true,true,false,false,false,false
1104O000009oJ9NQAU,0PS0B000000b4c1WAA,Opportunity,true,false,false,false,false,false
1104O000009oJ9SQAU,0PS0B000000b4c6WAA,Account,true,false,false,false,false,false
1104O000009oJ9XQAU,0PS0B000000b4c6WAA,Opportunity,true,false,false,false,false,false
1104O000009oKjEQAU,1000B0000009MXxQAM,ProductServiceCampaign,true,true,true,false,false,false
1104O000009oKjFQAU,1000B0000009MXxQAM,MaintenanceWorkRule,true,true,true,false,false,false
1104O000009oKjHQAU,100U00000000paUIAQ,Shift,true,false,false,false,false,false
1104O000009oKjIQAU,100U00000000paUIAQ,ProductServiceCampaign,true,false,false,false,false,false
1104O000009oKjXQAU,100U0000000Hb0mIAC,TravelMode,true,true,true,true,true,true
1104O000009oKk3QAE,100U0000000Hb0mIAC,ApptBundlePropagatePolicy,true,true,true,true,true,true
1104O000009oKk5QAE,100U0000000Hb0mIAC,MaintenanceWorkRule,true,true,true,true,true,true
1104O000009oKk9QAE,100U0000000Hb0mIAC,ApptBundleAggrDurDnscale,true,true,true,true,true,true
1104O000009oKkQQAU,100U0000000Hb0mIAC,ApptBundlePolicySvcTerr,true,true,true,true,true,true
1104O000009oKkaQAE,100U0000000Hb0mIAC,ApptBundleRestrictPolicy,true,true,true,true,true,true
1104O000009oKlCQAU,100U0000000Hb0mIAC,ApptBundleConfig,true,true,true,true,true,true
1104O000009oKlKQAU,100U0000000Hb0mIAC,ApptBundlePolicy,true,true,true,true,true,true
1104O000009oKlpQAE,100U0000000Hb0mIAC,ApptBundleSortPolicy,true,true,true,true,true,true
1104O000009oKlrQAE,100U0000000Hb0mIAC,ApptBundleAggrPolicy,true,true,true,true,true,true
1104O000009oKmoQAE,1000B0000009MgqQAE,TravelMode,true,false,false,false,true,false
1104O000009oKo8QAE,1000B0000009MgqQAE,ApptBundlePropagatePolicy,true,false,false,false,true,false
1104O000009oKoFQAU,1000B0000009MgqQAE,MaintenanceWorkRule,true,false,false,false,true,false
1104O000009oKoOQAU,1000B0000009MgqQAE,ApptBundleAggrDurDnscale,true,false,false,false,true,false
1104O000009oKopQAE,1000B0000009MgqQAE,ApptBundlePolicySvcTerr,true,false,false,false,true,false
1104O000009oKozQAE,1000B0000009MgqQAE,ApptBundleRestrictPolicy,true,false,false,false,true,false
1104O000009oKpRQAU,1000B0000009MgqQAE,ApptBundleConfig,true,false,false,false,true,false
1104O000009oKpUQAU,1000B0000009MgqQAE,ApptBundlePolicy,true,false,false,false,true,false
1104O000009oKpkQAE,1000B0000009MgqQAE,ApptBundleSortPolicy,true,false,false,false,true,false
1104O000009oKprQAE,1000B0000009MgqQAE,ApptBundleAggrPolicy,true,false,false,false,true,false
1104O000009oKpxQAE,1000B0000009MtsQAE,Shift,true,true,true,true,true,true
1104O000009oKqhQAE,1000B0000009MtsQAE,RecordsetFilterCriteria,true,true,true,true,true,true
1104O000009oKr6QAE,1000B0000009MtsQAE,MaintenanceWorkRule,true,true,true,true,true,true
1104O000009oKrGQAU,0PSU0000000SUL4OAO,SharingRecordCollection,true,false,false,false,false,false
1104O000009oKrHQAU,0PSU0000000SUL4OAO,ShiftTemplate,true,true,true,false,false,false
1104O000009oKs3QAE,0PSU0000000SUL4OAO,MaintenanceWorkRule,true,true,true,false,false,false
1104O000009oKtAQAU,0PSU0000000SUL2OAO,SharingRecordCollection,true,false,false,false,false,false
1104O000009oKtBQAU,0PSU0000000SUL2OAO,ShiftTemplate,true,true,true,false,false,false
1104O000009oKtsQAE,0PSU0000000SUL2OAO,MaintenanceWorkRule,true,true,true,false,false,false
1104O000009oKttQAE,0PSU0000000SUL5OAO,SharingRecordCollection,true,false,false,false,false,false
1104O000009oKtuQAE,0PSU0000000SUL5OAO,ShiftTemplate,true,true,true,false,false,false
1104O000009oKuMQAU,0PSU0000000SUL5OAO,MaintenanceWorkRule,true,true,true,false,false,false
1104O000009oKvAQAU,0PSU0000000SUKzOAO,TravelMode,true,true,true,true,true,true
1104O000009oKvqQAE,0PSU0000000SUKzOAO,ApptBundlePropagatePolicy,true,true,true,true,true,true
1104O000009oKvsQAE,0PSU0000000SUKzOAO,MaintenanceWorkRule,true,true,true,true,true,true
1104O000009oKw1QAE,0PSU0000000SUKzOAO,ApptBundleAggrDurDnscale,true,true,true,true,true,true
1104O000009oKwDQAU,0PSU0000000SUKzOAO,ApptBundlePolicySvcTerr,true,true,true,true,true,true
1104O000009oKwNQAU,0PSU0000000SUKzOAO,ApptBundleRestrictPolicy,true,true,true,true,true,true
1104O000009oKwaQAE,0PSU0000000SUKzOAO,ApptBundleConfig,true,true,true,true,true,true
1104O000009oKwdQAE,0PSU0000000SUKzOAO,ApptBundlePolicy,true,true,true,true,true,true
1104O000009oKwtQAE,0PSU0000000SUKzOAO,ApptBundleSortPolicy,true,true,true,true,true,true
1104O000009oKwvQAE,0PSU0000000SUKzOAO,ApptBundleAggrPolicy,true,true,true,true,true,true
1104O000009oKx0QAE,0PSU0000000SUL6OAO,SharingRecordCollection,true,false,false,false,false,false
1104O000009oKx1QAE,0PSU0000000SUL6OAO,ShiftTemplate,true,true,true,false,false,false
1104O000009oKx4QAE,0PSU0000000SUL6OAO,MaintenanceWorkRule,true,true,true,false,false,false
1104O000009oKxqQAE,0PS0B000000b6FJWAY,MaintenanceWorkRule,true,false,false,false,true,false
1104O000009oKxyQAE,0PS0B000000b6FJWAY,ApptBundlePolicySvcTerr,true,false,false,false,true,false
1104O000009oKy6QAE,0PS0B000000b6FJWAY,ApptBundleRestrictPolicy,true,false,false,false,true,false
1104O000009oKyFQAU,0PS0B000000b6FJWAY,ApptBundleConfig,true,false,false,false,true,false
1104O000009oKyHQAU,0PS0B000000b6FJWAY,ApptBundlePolicy,true,false,false,false,true,false
1104O000009oKyYQAU,0PS0B000000b6FJWAY,ApptBundleSortPolicy,true,false,false,false,true,false
1104O000009oKyaQAE,0PS0B000000b6FJWAY,ApptBundleAggrPolicy,true,false,false,false,true,false
1104O000009oKyrQAE,0PS0B000000b6FJWAY,TravelMode,true,false,false,false,true,false
1104O000009oKzLQAU,0PS0B000000b6FJWAY,ApptBundlePropagatePolicy,true,false,false,false,true,false
1104O000009oKzPQAU,0PS0B000000b6FJWAY,ApptBundleAggrDurDnscale,true,false,false,false,true,false
1104O000009oSoPQAU,0PS4O0000009WyTWAU,Product2,true,false,true,true,false,false
1105b00000JKNoiAAH,0PS5b000000HgSQGA0,Product2,true,true,true,true,false,false
1105b00000JKmukAAD,0PS5b000000Hh0cGAC,pandadoc__PandaDocDocument__c,true,true,true,true,true,true
1105b00000JKmupAAD,0PS5b000000Hh0cGAC,Opportunity,true,true,false,false,false,false
1105b00000JKpxlAAD,0PSU0000000OMREOA4,zkmulti__MCShipment__c,true,true,true,false,true,false
1105b00000JKr8IAAT,0PS5b000000HhLaGAK,Evaluation_Natalie__c,true,false,false,false,false,false
1105b00000JKr8LAAT,0PS5b000000HhLaGAK,Account,true,false,false,false,false,false
1105b00000JKr8MAAT,0PS5b000000HhLaGAK,Address,true,true,true,false,false,false
1105b00000JKr8NAAT,0PS5b000000HhLaGAK,Case,true,true,true,false,false,false
1105b00000JKr8OAAT,0PS5b000000HhLaGAK,Contact,true,true,true,false,false,false
1105b00000JKr8PAAT,0PS5b000000HhLaGAK,Entitlement,true,true,true,false,false,false
1105b00000JKr8QAAT,0PS5b000000HhLaGAK,EntitlementContact,true,true,true,true,false,false
1105b00000JKr8TAAT,0PS5b000000HhLaGAK,Location,true,true,true,false,false,false
1105b00000JKr8UAAT,0PS5b000000HhLaGAK,MaintenancePlan,true,true,true,false,false,false
1105b00000JKr8VAAT,0PS5b000000HhLaGAK,OperatingHours,true,true,true,false,false,false
1105b00000JKr8WAAT,0PS5b000000HhLaGAK,Order,true,false,false,false,false,false
1105b00000JKr8XAAT,0PS5b000000HhLaGAK,ProductItem,true,true,true,false,false,false
1105b00000JKr8YAAT,0PS5b000000HhLaGAK,ProductRequest,true,true,true,false,false,false
1105b00000JKr8ZAAT,0PS5b000000HhLaGAK,ProductTransfer,true,true,true,false,false,false
1105b00000JKr8bAAD,0PS5b000000HhLaGAK,ServiceAppointment,true,true,true,false,false,false
1105b00000JKr8cAAD,0PS5b000000HhLaGAK,ServiceContract,true,true,true,false,false,false
1105b00000JKr8dAAD,0PS5b000000HhLaGAK,ServiceResource,true,true,true,false,false,false
1105b00000JKr8eAAD,0PS5b000000HhLaGAK,ServiceTerritory,true,false,false,false,false,false
1105b00000JKr8fAAD,0PS5b000000HhLaGAK,Shipment,true,true,true,false,false,false
1105b00000JKr8gAAD,0PS5b000000HhLaGAK,TimeSheet,true,true,true,false,false,false
1105b00000JKr8hAAD,0PS5b000000HhLaGAK,WorkOrder,true,true,true,false,false,false
1105b00000JKr8iAAD,0PS5b000000HhLaGAK,WorkType,true,true,true,false,false,false
1105b00000JL1EEAA1,1000B0000009MXxQAM,Customer,true,true,true,false,false,false
1105b00000JL1EFAA1,1000B0000009MXxQAM,BusinessBrand,true,true,true,false,false,false
1105b00000JL1EGAA1,1000B0000009MXxQAM,CalculationMatrixColumn,true,false,false,false,false,false
1105b00000JL1EHAA1,1000B0000009MXxQAM,CalculationProcedureStep,true,false,false,false,false,false
1105b00000JL1EIAA1,1000B0000009MXxQAM,CalculationProcedureVariable,true,false,false,false,false,false
1105b00000JL1EZAA1,1000B0000009MXxQAM,CalculationMatrixVersion,true,false,false,false,false,false
1105b00000JL1EcAAL,1000B0000009MXxQAM,CalculationMatrixRow,true,false,false,false,false,false
1105b00000JL1EsAAL,1000B0000009MXxQAM,CalculationMatrix,true,false,false,false,false,false
1105b00000JL1EuAAL,1000B0000009MXxQAM,CalculationProcedureVersion,true,false,false,false,false,false
1105b00000JL1EwAAL,1000B0000009MXxQAM,Seller,true,true,true,false,false,false
1105b00000JL1F8AAL,1000B0000009MXxQAM,ShiftTemplate,true,true,true,false,false,false
1105b00000JL1FBAA1,1000B0000009MXxQAM,CalcProcStepRelationship,true,false,false,false,false,false
1105b00000JL1FdAAL,1000B0000009MXxQAM,CalculationProcedure,true,false,false,false,false,false
1105b00000JL1G0AAL,100U00000000paUIAQ,Customer,true,false,false,false,false,false
1105b00000JL1G3AAL,100U00000000paUIAQ,BusinessBrand,true,false,false,false,false,false
1105b00000JL1GjAAL,100U00000000paUIAQ,Seller,true,false,false,false,false,false
1105b00000JL1GkAAL,100U0000000Hb0mIAC,BusinessBrand,true,true,true,true,true,true
1105b00000JL1H1AAL,100U0000000Hb0mIAC,SvcCatalogReqRelatedItem,true,true,true,true,true,true
1105b00000JL1HMAA1,100U0000000Hb0mIAC,Seller,true,true,true,true,true,true
1105b00000JL1ILAA1,100U0000000Hb0mIAC,SvcCatalogRequest,true,true,true,true,true,true
1105b00000JL1JJAA1,100U0000000Hb0mIAC,AttributeDefinition,true,true,true,true,true,true
1105b00000JL1JNAA1,100U0000000Hb0mIAC,Customer,true,true,true,true,true,true
1105b00000JL1LfAAL,100U0000000Hb0mIAC,RecordAlert,true,true,true,true,true,true
1105b00000JL1LiAAL,100U0000000Hb0mIAC,CalcProcStepRelationship,true,true,true,true,true,true
1105b00000JL1M2AAL,1000B0000009MgqQAE,BusinessBrand,true,false,false,false,true,false
1105b00000JL1MJAA1,1000B0000009MgqQAE,SvcCatalogReqRelatedItem,true,false,false,false,true,false
1105b00000JL1MUAA1,1000B0000009MgqQAE,Seller,true,false,false,false,true,false
1105b00000JL1N4AAL,1000B0000009MgqQAE,SvcCatalogRequest,true,false,false,false,true,false
1105b00000JL1NiAAL,1000B0000009MgqQAE,AttributeDefinition,true,false,false,false,true,false
1105b00000JL1NrAAL,1000B0000009MgqQAE,Customer,true,false,false,false,true,false
1105b00000JL1PuAAL,1000B0000009MgqQAE,RecordAlert,true,false,false,false,true,false
1105b00000JL1PxAAL,1000B0000009MgqQAE,CalcProcStepRelationship,true,false,false,false,true,false
1105b00000JL1QWAA1,1000B0000009MtsQAE,Customer,true,true,true,true,true,true
1105b00000JL1QXAA1,1000B0000009MtsQAE,BusinessBrand,true,true,true,true,true,true
1105b00000JL1QuAAL,1000B0000009MtsQAE,Seller,true,true,true,true,true,true
1105b00000JL1QxAAL,0PSU0000000SUL4OAO,Customer,true,true,true,true,false,false
