Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a065b00000bnmEjAAI,145367,"Tampa, FL","Tampa, FL",TPA | FG | 135 | C2,2026-04-10,,2026-06-19T15:26:39.000+0000
a065b00000bnmHRAAY,145381,"Tampa, FL","Tampa, FL",TPA | FG | 110K3,2026-04-10,,2026-06-19T15:26:41.000+0000
a065b00000bnmIjAAI,145392,"Tampa, FL","Tampa, FL",TPA | FG | 110J3,2026-04-10,,2026-06-19T15:26:41.000+0000
a065b00000bnmIsAAI,145389,"Tampa, FL","Tampa, FL",TPA | FG | 110J3,2026-04-10,,2026-06-19T15:26:41.000+0000
a065b00000bnmmeAAA,145423,"Tampa, FL","Tampa, FL",TPA | FG | 110K3,2026-04-10,,2026-06-19T15:26:41.000+0000
a065b00000bnoaeAAA,145534,"Tampa, FL","Tampa, FL",TPA | FG | 130 | J3,2026-04-10,,2026-06-19T15:26:44.000+0000
a065b00000bnr1fAAA,145697,"Tampa, FL","Tampa, FL",TPA | FG | 110/E4,2026-04-10,,2026-06-19T15:26:48.000+0000
a065b00000bnr3YAAQ,145718,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T15:26:48.000+0000
a065b00000bnr5SAAQ,145715,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T15:26:48.000+0000
a065b00000bnrHiAAI,145739,"Tampa, FL","Tampa, FL",TPA | FG | 130 | B2,2026-04-10,,2026-06-19T15:26:49.000+0000
a065b00000bnvtoAAA,146025,"Tampa, FL","Tampa, FL",TPA | FG | 125 | H1,2026-04-10,,2026-06-19T15:26:56.000+0000
a065b00000cn4kFAAQ,151506,Tampa,Barb Demo Room,,2025-12-11,,2026-06-19T15:29:09.000+0000
a065b00000cnAK6AAM,151775,"Tampa, FL","Tampa, FL",TPA | FG | 135 | B1,2026-04-10,,2026-06-19T15:29:15.000+0000
a065b00000cnDWMAA2,151841,"Tampa, FL","Tampa, FL",TPA | FG | 110 | J5,2026-04-10,,2026-06-19T15:29:17.000+0000
a065b00000cnDWRAA2,151842,"Tampa, FL","Tampa, FL",TPA | FG | 130 | G4,2026-04-10,,2026-06-19T15:29:17.000+0000
a065b00000cnJGEAA2,152068,"Tampa, FL","Tampa, FL",TPA | FG | 120G2,2026-04-10,,2026-06-19T15:29:20.000+0000
